utt_id,ref_baseline,hyp_baseline,cer_baseline,ref_acoustic,hyp_acoustic,cer_acoustic,cer_diff,text,num_chars,num_tokens,condition
SD2100691-SDRW2100000931.1.1.220,내 앞에서 막 지나가니까,그냥 내 옆에서 막 지나가니까,0.3076923076923077,내 앞에서 막 지나가니까,내 앞에서 막 지나가니까,0.0,0.3076923076923077,내 앞에서 막 지나가니까,10,4,normal
SD2100691-SDRW2100000932.1.1.249,물어 보시고,물어보시고,0.1666666666666666,물어 보시고,물어보시고,0.1666666666666666,0.0,물어 보시고,5,2,low_info
SD2100691-SDRW2100000932.1.1.79,안정된 직장,안정된 직장,0.0,안정된 직장,안정된 직장,0.0,0.0,안정된 직장,5,2,low_info
SD2100707-SDRW2100000962.1.1.93,하나둘씩 인제 안 좋은 곳이 발견이 되더라고,하나 둘씩 인제 안 좋은 곳이 발견이 되더라고,0.0416666666666666,하나둘씩 인제 안 좋은 곳이 발견이 되더라고,하나 둘씩 인제 안 좋은 곳이 발견이 되더라고,0.0416666666666666,0.0,하나둘씩 인제 안 좋은 곳이 발견이 되더라고,18,7,normal
SD2100707-SDRW2100000963.1.1.254,내가 진짜 책임지지 못할 바에야,내가 진짜 책임지지 못할 바에야,0.0,내가 진짜 책임지지 못할 바에야,내가 진짜 책임지지 못할 바에요,0.0588235294117647,-0.0588235294117647,내가 진짜 책임지지 못할 바에야,13,5,normal
SD2100707-SDRW2100000964.1.1.242,열심히 했잖어 뭐 한 아이는,열심히 했잖아 뭐 하나이는,0.2666666666666666,열심히 했잖어 뭐 한 아이는,열심히 했잖아 뭐 하나인은,0.4,-0.1333333333333334,열심히 했잖어 뭐 한 아이는,11,5,normal
SD2100707-SDRW2100000964.1.1.249,얘네들이 어릴 때 뭐 젊을 때,얘네들이 어릴 때 뭐 젊을 때,0.0,얘네들이 어릴 때 뭐 젊을 때,얘네들이 어릴 때 뭐 젊을 때,0.0,0.0,얘네들이 어릴 때 뭐 젊을 때,11,6,normal
SD2100725-SDRW2100000997.1.1.196,이쪽이 떨어지면,이쪽에 떨어지면,0.125,이쪽이 떨어지면,이쪽에 떨어지면,0.125,0.0,이쪽이 떨어지면,7,2,low_info
SD2100725-SDRW2100000999.1.1.297,걔네가 인제 그게 실화래,걔네가 인제 그게 실화래,0.0,걔네가 인제 그게 실화래,걔네가 인제 그게 실화래,0.0,0.0,걔네가 인제 그게 실화래,10,4,normal
SD2100730-SDRW2100001305.1.1.308,그쪽에는 형부가,그쪽에는 형부가,0.0,그쪽에는 형부가,그쪽에는 형부가,0.0,0.0,그쪽에는 형부가,7,2,low_info
SD2100734-SDRW2100001315.1.1.81,그게 보통 일이 아닌 거 같아,보통 일이 아닌 거 같아,0.1875,그게 보통 일이 아닌 거 같아,그래 보통 일이 아닌 거 같아,0.0625,0.125,그게 보통 일이 아닌 거 같아,11,6,normal
SD2100765-SDRW2100001377.1.1.216,제 동생이랑 만난지 한 2년 아직 안 됐는데,제 동생이랑 만난 지 한 2년 아직 안 됐는데,0.0416666666666666,제 동생이랑 만난지 한 2년 아직 안 됐는데,제 동생이랑 만나지 한 2년 아직 안 됐는데,0.0416666666666666,0.0,제 동생이랑 만난지 한 2년 아직 안 됐는데,17,8,normal
SD2100765-SDRW2100001378.1.1.151,와 멋있다,와 멋있다,0.0,와 멋있다,와 멋있다,0.0,0.0,와 멋있다,4,2,low_info
SD2100765-SDRW2100001379.1.1.178,아니라고 보거든요,아니라고 보거든요,0.0,아니라고 보거든요,아니라고 보거든요,0.0,0.0,아니라고 보거든요,8,2,low_info
SD2100782-SDRW2100001408.1.1.205,투자를 하는 게 맞다고 생각을 하,이게 투자를 하는 게 맞다고 생각,0.3333333333333333,투자를 하는 게 맞다고 생각을 하,이렇게 투자를 하는 게 맞다고 생각,0.3888888888888889,-0.0555555555555555,투자를 하는 게 맞다고 생각을 하,13,6,normal
SD2100782-SDRW2100001409.1.1.261,그런 거 보니까 요새는,그런 거 보니까 요새는,0.0,그런 거 보니까 요새는,그런 거 보니까 요새는,0.0,0.0,그런 거 보니까 요새는,9,4,normal
SD2100782-SDRW2100001410.1.1.44,그래서 저는 어떻게든,그래서 저는 어떻게든,0.0,그래서 저는 어떻게든,그래서 저는 어떻게든,0.0,0.0,그래서 저는 어떻게든,9,3,normal
SD2100788-SDRW2100001422.1.1.171,건너게 하고,건너기 하고,0.1666666666666666,건너게 하고,건너기 하고,0.1666666666666666,0.0,건너게 하고,5,2,low_info
SD2100788-SDRW2100001422.1.1.238,강아지들을 생각하면,강아지들을 생각하면,0.0,강아지들을 생각하면,강아지들을 생각하면,0.0,0.0,강아지들을 생각하면,9,2,low_info
SD2100788-SDRW2100001423.1.1.168,근데 나는,근데 나는,0.0,근데 나는,근데 나는,0.0,0.0,근데 나는,4,2,low_info
SD2100795-SDRW2100001437.1.1.242,프랑스에서는 지하철 자체를,프랑스에서는 지하철 자체를,0.0,프랑스에서는 지하철 자체를,프랑스에서는 지하철 자체를,0.0,0.0,프랑스에서는 지하철 자체를,12,3,normal
SD2100795-SDRW2100001438.1.1.151,해소하는 데는 도움이 될 수 있을지도 몰라,해소하는 데는 도움이 될 수 있을지도 몰라,0.0,해소하는 데는 도움이 될 수 있을지도 몰라,해소하는 데는 도움이 될 수 있을지도 몰라,0.0,0.0,해소하는 데는 도움이 될 수 있을지도 몰라,17,7,normal
SD2100812-SDRW2100001469.1.1.20,학교를,중학교,0.6666666666666666,학교를,중학교,0.6666666666666666,0.0,학교를,3,1,low_info
SD2100812-SDRW2100001469.1.1.275,있었다,있었다,0.0,있었다,있었다,0.0,0.0,있었다,3,1,low_info
SD2100824-SDRW2100001492.1.1.88,돌아가면서 한 번씩,돌아가면서 한 번씩,0.0,돌아가면서 한 번씩,돌아가면서 한 번씩,0.0,0.0,돌아가면서 한 번씩,8,3,normal
SD2100824-SDRW2100001492.1.1.96,그,그,0.0,그,그,0.0,0.0,그,1,1,low_info
SD2100824-SDRW2100001495.1.1.112,그래서,그래서,0.0,그래서,그래서,0.0,0.0,그래서,3,1,low_info
SD2100824-SDRW2100001495.1.1.270,그,그,0.0,그,그,0.0,0.0,그,1,1,low_info
SD2100836-SDRW2100003316.1.1.133,선택을 내리시는 분이,선택을 내리시는 분이,0.0,선택을 내리시는 분이,선택을 내리시는 분이,0.0,0.0,선택을 내리시는 분이,9,3,normal
SD2100836-SDRW2100003318.1.1.317,내가 생각하기로는 모든 수술은 사실,내가 생각하기로는 모든 수술은 사실,0.0,내가 생각하기로는 모든 수술은 사실,내가 생각하기로는 모든 수술은 사실,0.0,0.0,내가 생각하기로는 모든 수술은 사실,15,5,normal
SD2100851-SDRW2100003351.1.1.134,어 나쁘지 않다 생각하지만,어 나쁘지 않다 생각하지만,0.0,어 나쁘지 않다 생각하지만,어 나쁘지 않다 생각하지만,0.0,0.0,어 나쁘지 않다 생각하지만,11,4,normal
SD2100852-SDRW2100003348.1.1.154,최근에,최근에,0.0,최근에,최근에,0.0,0.0,최근에,3,1,low_info
SD2100852-SDRW2100003351.1.1.153,거기 자동차 밑에 고양이 밥 그릇이,거기 자동차 밑에 고양이 밥 그릇이,0.0,거기 자동차 밑에 고양이 밥 그릇이,거기 자동차 밑에 고양이 밥 그릇이,0.0,0.0,거기 자동차 밑에 고양이 밥 그릇이,14,6,normal
SD2100889-SDRW2100003412.1.1.253,우리 반은 열여덟 명인가 그 정도 될 꺼야,우리 반은 1여덟 명인가 정도일 거야,0.2608695652173913,우리 반은 열여덟 명인가 그 정도 될 꺼야,우리 반은 1여덟 명인가 학 정도일 거야,0.217391304347826,0.0434782608695653,우리 반은 열여덟 명인가 그 정도 될 꺼야,16,8,normal
SD2100903-SDRW2100003442.1.1.65,그 요즘에 그런 엄청난 좋은 스마트폰이 아니라,그 요즘에 그런 엄청난 좋은 스마트폰이 아니라,0.0,그 요즘에 그런 엄청난 좋은 스마트폰이 아니라,그 요즘에 그런 엄청난 좋은 스마트폰이 아니라,0.0,0.0,그 요즘에 그런 엄청난 좋은 스마트폰이 아니라,19,7,normal
SD2100914-SDRW2100003459.1.1.161,그래서 이제 그것 때문에 한번,그래서 인제 그것 때문에 한번,0.0625,그래서 이제 그것 때문에 한번,그래서 인제 그것 때문에 한번,0.0625,0.0,그래서 이제 그것 때문에 한번,12,5,normal
SD2100914-SDRW2100003462.1.1.295,약간 그런 부분도 있을 수도 있고,약간 그런 부분도 있을 수도 있고,0.0,약간 그런 부분도 있을 수도 있고,약간 그런 부분도 있을 수도 있고,0.0,0.0,약간 그런 부분도 있을 수도 있고,13,6,normal
SD2100928-SDRW2100004001.1.1.184,어,어,0.0,어,어,0.0,0.0,어,1,1,low_info
SD2100928-SDRW2100004001.1.1.279,어 그렇다 그러면 하나의,어 그렇다 그러면 하나의,0.0,어 그렇다 그러면 하나의,어 그렇다 그러면 하나의,0.0,0.0,어 그렇다 그러면 하나의,10,4,normal
SD2100946-SDRW2100004036.1.1.79,좀 몸에 무리가 올 때도 있기는 해,좀 몸에 무리가 올 때도 있기는 해,0.0,좀 몸에 무리가 올 때도 있기는 해,좀 몸에 무리가 올 때도 있기는 해,0.0,0.0,좀 몸에 무리가 올 때도 있기는 해,13,7,normal
SD2100946-SDRW2100004036.1.1.8,지금 건강에 대해서 더 많이 신경을 쓰고 있는데,지금 건강에 대해서 더 많이 신경을 쓰고 있는데,0.0,지금 건강에 대해서 더 많이 신경을 쓰고 있는데,지금 건강에 대해서 더 많이 신경을 쓰고 있는데,0.0,0.0,지금 건강에 대해서 더 많이 신경을 쓰고 있는데,19,8,normal
SD2100946-SDRW2100004037.1.1.324,시시 티브이가 필요하지 않을까라고 생각을 해,시시 티브이가 필요하지 않을까라고 생각을 해,0.0,시시 티브이가 필요하지 않을까라고 생각을 해,시시 티브이가 필요하지 않을까라고 생각을 해,0.0,0.0,시시 티브이가 필요하지 않을까라고 생각을 해,19,6,normal
SD2100946-SDRW2100004038.1.1.121,또는 뭐 정말,또는 뭐 정말,0.0,또는 뭐 정말,또는 뭐 정말,0.0,0.0,또는 뭐 정말,5,3,low_info
SD2100948-SDRW2100004039.1.1.50,한 40분 정도를 더 걷게 되고 그게 한 5 6000보 되는,한 40분 정도를 더 걷게 되고 그게 한 5 600보에는,0.0909090909090909,한 40분 정도를 더 걷게 되고 그게 한 5 6000보 되는,한 40분 정도를 더 걷게 되고 그것이 한 5 6000보대는,0.1212121212121212,-0.0303030303030303,한 40분 정도를 더 걷게 되고 그게 한 5 6000보 되는,23,11,normal
SD2100948-SDRW2100004039.1.1.83,7층은 좀 무슨 일을 마치고 가니까 버거워서,7층은 좀 무슨 이름 맞지 안에 가 보고 와서,0.5416666666666666,7층은 좀 무슨 일을 마치고 가니까 버거워서,7천은 좀 무슨 이런 마치고 가니까 버거서,0.1666666666666666,0.375,7층은 좀 무슨 일을 마치고 가니까 버거워서,18,7,normal
SD2100959-SDRW2100004107.1.1.114,그러고 나서 이제 진짜로 이제 알고,그러고 나서 이제 진짜로 이제 알고,0.0,그러고 나서 이제 진짜로 이제 알고,그러고 나서 이제 진짜로 이제 알고,0.0,0.0,그러고 나서 이제 진짜로 이제 알고,14,6,normal
SD2100972-SDRW2100002556.1.1.121,안 읽으면 되는 거고 그러면 그 사람들은 안 쓰게 되지 않을까,안 읽으면 되는 거고 그러면은 그 사람들은 안 쓰게 되지 않을까,0.0294117647058823,안 읽으면 되는 거고 그러면 그 사람들은 안 쓰게 되지 않을까,안 읽으면 되는 거고 그러면은 그 사람들은 안 쓰게 되지 않을까,0.0294117647058823,0.0,안 읽으면 되는 거고 그러면 그 사람들은 안 쓰게 되지 않을까,24,11,normal
SD2100973-SDRW2100003833.1.1.135,노래방에서는 주로 무슨 노래 부르지,노래방에서는 주로 무슨 노래 부르지,0.0,노래방에서는 주로 무슨 노래 부르지,노래방에서는 주로 무슨 노래 부르지,0.0,0.0,노래방에서는 주로 무슨 노래 부르지,15,5,normal
SD2100977-SDRW2100004142.1.1.187,일하는 사람들이다 보니까,일하는 사람들이다 보니까,0.0,일하는 사람들이다 보니까,일하는 사람들이다 보니까,0.0,0.0,일하는 사람들이다 보니까,11,3,normal
SD2100980-SDRW2100004147.1.1.56,렌탈 응 제주도에서 렌탈,어 제주도에서 렌털,0.3846153846153846,렌탈 응 제주도에서 렌탈,어 제주도에서 렌트,0.3846153846153846,0.0,렌탈 응 제주도에서 렌탈,10,4,normal
SD2100992-SDRW2100004289.1.1.131,어 원래는 이제 내가 으 워너원을 이제 내가,어 원래는 이제 내가 워너원을 이제 내가,0.0833333333333333,어 원래는 이제 내가 으 워너원을 이제 내가,어 원래는 이제 내가 어 워너원을 이제 내가,0.0416666666666666,0.0416666666666667,어 원래는 이제 내가 으 워너원을 이제 내가,17,8,normal
SD2100992-SDRW2100004289.1.1.213,어 그에 맞는 비난을 받아야 된다고 생각을 해,어 그에 맞는 비난을 받아야 된다고 생각을 해,0.0,어 그에 맞는 비난을 받아야 된다고 생각을 해,어 그에 맞는 비난을 받아야 된다고 생각을 해,0.0,0.0,어 그에 맞는 비난을 받아야 된다고 생각을 해,18,8,normal
SD2101008-SDRW2100001013.1.1.25,캐나다는 이제 모집하는 기간도 딱딱 있고,생나나는 이제 모집하는 기간도 딱딱 있고,0.0909090909090909,캐나다는 이제 모집하는 기간도 딱딱 있고,캐나다는 이제 모집하는 기간도 딱딱 있고,0.0,0.0909090909090909,캐나다는 이제 모집하는 기간도 딱딱 있고,17,6,normal
SD2101008-SDRW2100001058.1.1.103,그 인식이 지금까지 왔는데 그,그 인식이 지금까지 왔는데 그,0.0,그 인식이 지금까지 왔는데 그,그 인식이 지금까지 왔는데 그,0.0,0.0,그 인식이 지금까지 왔는데 그,12,5,normal
SD2101017-SDRW2100001021.1.1.3,누가 기대 돼,누가 기대돼,0.1428571428571428,누가 기대 돼,누가 기대돼,0.1428571428571428,0.0,누가 기대 돼,5,3,low_info
SD2101017-SDRW2100001022.1.1.131,name1이는 애들이랑 연락 안 할 걸 나랑만 할 걸,name1이 애들이랑 연락 안 한 걸 나랑만 할 걸,0.0689655172413793,name1이는 애들이랑 연락 안 할 걸 나랑만 할 걸,name1이도 애들이랑 연락 하는 걸 나랑만 할 걸,0.1379310344827586,-0.0689655172413793,name1이는 애들이랑 연락 안 할 걸 나랑만 할 걸,21,9,normal
SD2101018-SDRW2100001022.1.1.239,하루 종일 하는 거래,하루 종일 하는 거래,0.0,하루 종일 하는 거래,하루 종일라는 거래,0.1818181818181818,-0.1818181818181818,하루 종일 하는 거래,8,4,normal
SD2101018-SDRW2100001022.1.1.395,잘 나오는 시간에 많이 잡아야지,잘 나오는 시간을 많이 잡아야지,0.0588235294117647,잘 나오는 시간에 많이 잡아야지,잘 나오는 시간을 많이 잡아야지,0.0588235294117647,0.0,잘 나오는 시간에 많이 잡아야지,13,5,normal
SD2101018-SDRW2100001024.1.1.310,나도 몰랐지,나도 몰랐지,0.0,나도 몰랐지,나도 몰랐지,0.0,0.0,나도 몰랐지,5,2,low_info
SD2101022-SDRW2100001030.1.1.303,열심히 안 해서 그런가 봐 name1아,열심히 안 해서 그런가 봐 name1아,0.0,열심히 안 해서 그런가 봐 name1아,열심히 안 해서 그런가 봐 name1아,0.0,0.0,열심히 안 해서 그런가 봐 name1아,16,6,normal
SD2101022-SDRW2100001031.1.1.194,아닐까 어떻게 생각해 name아,아닐까 어떻게 생각해 name1아,0.0588235294117647,아닐까 어떻게 생각해 name아,아닐까 어떻게 생각해 name1,0.0588235294117647,0.0,아닐까 어떻게 생각해 name아,14,4,normal
SD2101026-SDRW2100001037.1.1.388,x 좋은 거 같아요 그런,좋은 거 같아요 그런,0.1538461538461538,x 좋은 거 같아요 그런,그 좋은 거 같아요 그런,0.0769230769230769,0.0769230769230769,x 좋은 거 같아요 그런,9,5,normal
SD2101027-SDRW2100001041.1.1.221,예쁜 거 있으면 집안도 꾸미고 싶고,예쁜 거 있으면 집안도 꾸미고 싶고,0.0,예쁜 거 있으면 집안도 꾸미고 싶고,예쁜 거 있으면 집안도 꾸미고 싶고,0.0,0.0,예쁜 거 있으면 집안도 꾸미고 싶고,14,6,normal
SD2101027-SDRW2100001044.1.1.319,친구들도,친구들도,0.0,친구들도,친구들도,0.0,0.0,친구들도,4,1,low_info
SD2101035-SDRW2100001060.1.1.198,name2 교수님 같은 경우도 좀,name1 교수님 같은 경우도 좀,0.0555555555555555,name2 교수님 같은 경우도 좀,name1 교수님 같은 경우도 좀,0.0555555555555555,0.0,name2 교수님 같은 경우도 좀,14,5,normal
SD2101035-SDRW2100001060.1.1.23,고르려고 하고 있어,고르려고 하고 있어,0.0,고르려고 하고 있어,고르라고 하고 있어,0.1,-0.1,고르려고 하고 있어,8,3,normal
SD2101038-SDRW2100001061.1.1.393,그거 쉬웠던 거 같은데 내 기억에,그거 쉬웠던 거 같은데 내 기억에,0.0,그거 쉬웠던 거 같은데 내 기억에,그거 쉬웠던 거 같은데 내 기억에,0.0,0.0,그거 쉬웠던 거 같은데 내 기억에,13,6,normal
SD2101038-SDRW2100001062.1.1.418,어 너 진짜 어울리겠다,어 너 진짜 어울리겠다,0.0,어 너 진짜 어울리겠다,어 너 진짜 어울리겠다,0.0,0.0,어 너 진짜 어울리겠다,9,4,normal
